cellId,moduleId,topology,seriesCount,parallelCount,cycle,time,current,voltage,temperature,internalResistanceMOhm,capacityAh,referenceSoc,soh,nominalCapacityAh,sourceDataset,dataProvenance,measurementScope
C054,M5,96S1P,96,1,25,0,98.059,3.4194,30.252,0.44592,98.059,100.0,0.961363,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C054,M5,96S1P,96,1,25,1800,98.059,3.3094,31.152,0.44592,98.059,50.0,0.961363,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C054,M5,96S1P,96,1,25,3600,98.059,3.1994,32.052,0.44592,98.059,0.0,0.961363,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C055,M5,96S1P,96,1,25,0,98.1629,3.4196,29.846,0.44769,98.1629,100.0,0.962381,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C055,M5,96S1P,96,1,25,1800,98.1629,3.3096,30.746,0.44769,98.1629,50.0,0.962381,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C055,M5,96S1P,96,1,25,3600,98.1629,3.1996,31.646,0.44769,98.1629,0.0,0.962381,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C056,M5,96S1P,96,1,25,0,98.1614,3.4195,29.546,0.44974,98.1614,100.0,0.962366,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C056,M5,96S1P,96,1,25,1800,98.1614,3.3095,30.446,0.44974,98.1614,50.0,0.962366,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C056,M5,96S1P,96,1,25,3600,98.1614,3.1995,31.346,0.44974,98.1614,0.0,0.962366,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C057,M5,96S1P,96,1,25,0,98.1696,3.4194,29.345,0.45176,98.1696,100.0,0.962447,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C057,M5,96S1P,96,1,25,1800,98.1696,3.3094,30.245,0.45176,98.1696,50.0,0.962447,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C057,M5,96S1P,96,1,25,3600,98.1696,3.1994,31.145,0.45176,98.1696,0.0,0.962447,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C058,M5,96S1P,96,1,25,0,98.1779,3.419,35.845,0.45379,98.1779,100.0,0.962528,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C058,M5,96S1P,96,1,25,1800,98.1779,3.309,36.745,0.45379,98.1779,50.0,0.962528,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C058,M5,96S1P,96,1,25,3600,98.1779,3.199,37.645,0.45379,98.1779,0.0,0.962528,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C059,M5,96S1P,96,1,25,0,98.1861,3.4186,36.044,0.45582,98.1861,100.0,0.962609,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C059,M5,96S1P,96,1,25,1800,98.1861,3.3086,36.944,0.45582,98.1861,50.0,0.962609,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C059,M5,96S1P,96,1,25,3600,98.1861,3.1986,37.844,0.45582,98.1861,0.0,0.962609,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C060,M5,96S1P,96,1,25,0,98.3096,3.4182,29.937,0.45751,98.3096,100.0,0.96382,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C060,M5,96S1P,96,1,25,1800,98.3096,3.3082,30.837,0.45751,98.3096,50.0,0.96382,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C060,M5,96S1P,96,1,25,3600,98.3096,3.1982,31.737,0.45751,98.3096,0.0,0.96382,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C061,M6,96S1P,96,1,25,0,98.2983,3.4188,30.738,0.46369,98.2983,100.0,0.963709,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C061,M6,96S1P,96,1,25,1800,98.2983,3.3088,31.638,0.46369,98.2983,50.0,0.963709,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C061,M6,96S1P,96,1,25,3600,98.2983,3.1988,32.538,0.46369,98.2983,0.0,0.963709,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C062,M6,96S1P,96,1,25,0,98.3261,3.4181,31.036,0.46463,98.3261,100.0,0.963981,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C062,M6,96S1P,96,1,25,1800,98.3261,3.3081,31.936,0.46463,98.3261,50.0,0.963981,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C062,M6,96S1P,96,1,25,3600,98.3261,3.1981,32.836,0.46463,98.3261,0.0,0.963981,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C063,M6,96S1P,96,1,25,0,98.3539,3.4174,31.134,0.4666,98.3539,100.0,0.964254,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C063,M6,96S1P,96,1,25,1800,98.3539,3.3074,32.034,0.4666,98.3539,50.0,0.964254,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C063,M6,96S1P,96,1,25,3600,98.3539,3.1974,32.934,0.4666,98.3539,0.0,0.964254,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C064,M6,96S1P,96,1,25,0,98.3914,3.4167,31.032,0.46751,98.3914,100.0,0.964622,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C064,M6,96S1P,96,1,25,1800,98.3914,3.3067,31.932,0.46751,98.3914,50.0,0.964622,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C064,M6,96S1P,96,1,25,3600,98.3914,3.1967,32.832,0.46751,98.3914,0.0,0.964622,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C065,M6,96S1P,96,1,25,0,98.5249,3.4159,30.824,0.46916,98.5249,100.0,0.96593,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C065,M6,96S1P,96,1,25,1800,98.5249,3.3059,31.724,0.46916,98.5249,50.0,0.96593,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C065,M6,96S1P,96,1,25,3600,98.5249,3.1959,32.624,0.46916,98.5249,0.0,0.96593,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C066,M6,96S1P,96,1,25,0,98.5624,3.4151,30.422,0.47008,98.5624,100.0,0.966298,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C066,M6,96S1P,96,1,25,1800,98.5624,3.3051,31.322,0.47008,98.5624,50.0,0.966298,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C066,M6,96S1P,96,1,25,3600,98.5624,3.1951,32.222,0.47008,98.5624,0.0,0.966298,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C067,M6,96S1P,96,1,25,0,98.6097,3.4142,30.019,0.47096,98.6097,100.0,0.966762,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C067,M6,96S1P,96,1,25,1800,98.6097,3.3042,30.919,0.47096,98.6097,50.0,0.966762,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C067,M6,96S1P,96,1,25,3600,98.6097,3.1942,31.819,0.47096,98.6097,0.0,0.966762,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C068,M6,96S1P,96,1,25,0,98.6472,3.4135,29.717,0.47085,98.6472,100.0,0.96713,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C068,M6,96S1P,96,1,25,1800,98.6472,3.3035,30.617,0.47085,98.6472,50.0,0.96713,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C068,M6,96S1P,96,1,25,3600,98.6472,3.1935,31.517,0.47085,98.6472,0.0,0.96713,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C069,M6,96S1P,96,1,25,0,98.6847,3.4127,29.515,0.47176,98.6847,100.0,0.967497,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C069,M6,96S1P,96,1,25,1800,98.6847,3.3027,30.415,0.47176,98.6847,50.0,0.967497,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C069,M6,96S1P,96,1,25,3600,98.6847,3.1927,31.315,0.47176,98.6847,0.0,0.967497,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C070,M6,96S1P,96,1,25,0,98.838,3.412,29.506,0.47131,98.838,100.0,0.969,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C070,M6,96S1P,96,1,25,1800,98.838,3.302,30.406,0.47131,98.838,50.0,0.969,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C070,M6,96S1P,96,1,25,3600,98.838,3.192,31.306,0.47131,98.838,0.0,0.969,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C071,M6,96S1P,96,1,25,0,90.2135,3.3667,30.213,0.61496,90.2135,100.0,0.884446,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C071,M6,96S1P,96,1,25,1800,90.2135,3.2567,31.113,0.61496,90.2135,50.0,0.884446,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C071,M6,96S1P,96,1,25,3600,90.2135,3.1467,32.013,0.61496,90.2135,0.0,0.884446,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C072,M6,96S1P,96,1,25,0,98.9129,3.4108,30.102,0.47109,98.9129,100.0,0.969734,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C072,M6,96S1P,96,1,25,1800,98.9129,3.3008,31.002,0.47109,98.9129,50.0,0.969734,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C072,M6,96S1P,96,1,25,3600,98.9129,3.1908,31.902,0.47109,98.9129,0.0,0.969734,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C073,M7,96S1P,96,1,25,0,98.9112,3.4115,30.802,0.47415,98.9112,100.0,0.969718,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C073,M7,96S1P,96,1,25,1800,98.9112,3.3015,31.702,0.47415,98.9112,50.0,0.969718,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C073,M7,96S1P,96,1,25,3600,98.9112,3.1915,32.602,0.47415,98.9112,0.0,0.969718,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C074,M7,96S1P,96,1,25,0,98.9486,3.4111,31.1,0.47404,98.9486,100.0,0.970085,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C074,M7,96S1P,96,1,25,1800,98.9486,3.3011,32.0,0.47404,98.9486,50.0,0.970085,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C074,M7,96S1P,96,1,25,3600,98.9486,3.1911,32.9,0.47404,98.9486,0.0,0.970085,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C075,M7,96S1P,96,1,25,0,99.0924,3.4109,31.3,0.4726,99.0924,100.0,0.971494,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C075,M7,96S1P,96,1,25,1800,99.0924,3.3009,32.2,0.4726,99.0924,50.0,0.971494,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C075,M7,96S1P,96,1,25,3600,99.0924,3.1909,33.1,0.4726,99.0924,0.0,0.971494,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C076,M7,96S1P,96,1,25,0,99.12,3.4108,31.2,0.4715,99.12,100.0,0.971765,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C076,M7,96S1P,96,1,25,1800,99.12,3.3008,32.1,0.4715,99.12,50.0,0.971765,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C076,M7,96S1P,96,1,25,3600,99.12,3.1908,33.0,0.4715,99.12,0.0,0.971765,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C077,M7,96S1P,96,1,25,0,99.1476,3.4108,30.9,0.4704,99.1476,100.0,0.972035,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C077,M7,96S1P,96,1,25,1800,99.1476,3.3008,31.8,0.4704,99.1476,50.0,0.972035,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C077,M7,96S1P,96,1,25,3600,99.1476,3.1908,32.7,0.4704,99.1476,0.0,0.972035,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C078,M7,96S1P,96,1,25,0,99.1752,3.4109,30.6,0.46828,99.1752,100.0,0.972306,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C078,M7,96S1P,96,1,25,1800,99.1752,3.3009,31.5,0.46828,99.1752,50.0,0.972306,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C078,M7,96S1P,96,1,25,3600,99.1752,3.1909,32.4,0.46828,99.1752,0.0,0.972306,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C079,M7,96S1P,96,1,25,0,99.193,3.4111,30.2,0.46721,99.193,100.0,0.972481,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C079,M7,96S1P,96,1,25,1800,99.193,3.3011,31.1,0.46721,99.193,50.0,0.972481,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C079,M7,96S1P,96,1,25,3600,99.193,3.1911,32.0,0.46721,99.193,0.0,0.972481,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C080,M7,96S1P,96,1,25,0,99.3174,3.4115,29.9,0.46481,99.3174,100.0,0.9737,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C080,M7,96S1P,96,1,25,1800,99.3174,3.3015,30.8,0.46481,99.3174,50.0,0.9737,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C080,M7,96S1P,96,1,25,3600,99.3174,3.1915,31.7,0.46481,99.3174,0.0,0.9737,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C081,M7,96S1P,96,1,25,0,99.3254,3.4119,29.7,0.46275,99.3254,100.0,0.973779,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C081,M7,96S1P,96,1,25,1800,99.3254,3.3019,30.6,0.46275,99.3254,50.0,0.973779,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C081,M7,96S1P,96,1,25,3600,99.3254,3.1919,31.5,0.46275,99.3254,0.0,0.973779,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C082,M7,96S1P,96,1,25,0,99.3236,3.4124,29.7,0.46174,99.3236,100.0,0.973761,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C082,M7,96S1P,96,1,25,1800,99.3236,3.3024,30.6,0.46174,99.3236,50.0,0.973761,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C082,M7,96S1P,96,1,25,3600,99.3236,3.1924,31.5,0.46174,99.3236,0.0,0.973761,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C083,M7,96S1P,96,1,25,0,99.3317,3.413,29.9,0.45969,99.3317,100.0,0.97384,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C083,M7,96S1P,96,1,25,1800,99.3317,3.303,30.8,0.45969,99.3317,50.0,0.97384,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C083,M7,96S1P,96,1,25,3600,99.3317,3.193,31.7,0.45969,99.3317,0.0,0.97384,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C084,M7,96S1P,96,1,25,0,99.3201,3.4137,30.2,0.45769,99.3201,100.0,0.973726,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C084,M7,96S1P,96,1,25,1800,99.3201,3.3037,31.1,0.45769,99.3201,50.0,0.973726,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C084,M7,96S1P,96,1,25,3600,99.3201,3.1937,32.0,0.45769,99.3201,0.0,0.973726,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C085,M8,96S1P,96,1,25,0,99.3761,3.4156,31.0,0.45956,99.3761,100.0,0.974275,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C085,M8,96S1P,96,1,25,1800,99.3761,3.3056,31.9,0.45956,99.3761,50.0,0.974275,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C085,M8,96S1P,96,1,25,3600,99.3761,3.1956,32.8,0.45956,99.3761,0.0,0.974275,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C086,M8,96S1P,96,1,25,0,99.3645,3.4164,31.3,0.45756,99.3645,100.0,0.974162,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C086,M8,96S1P,96,1,25,1800,99.3645,3.3064,32.2,0.45756,99.3645,50.0,0.974162,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C086,M8,96S1P,96,1,25,3600,99.3645,3.1964,33.1,0.45756,99.3645,0.0,0.974162,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C087,M8,96S1P,96,1,25,0,99.3432,3.4173,31.4,0.45558,99.3432,100.0,0.973953,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C087,M8,96S1P,96,1,25,1800,99.3432,3.3073,32.3,0.45558,99.3432,50.0,0.973953,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C087,M8,96S1P,96,1,25,3600,99.3432,3.1973,33.2,0.45558,99.3432,0.0,0.973953,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C088,M8,96S1P,96,1,25,0,99.3121,3.4181,31.4,0.45364,99.3121,100.0,0.973648,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C088,M8,96S1P,96,1,25,1800,99.3121,3.3081,32.3,0.45364,99.3121,50.0,0.973648,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C088,M8,96S1P,96,1,25,3600,99.3121,3.1981,33.2,0.45364,99.3121,0.0,0.973648,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C089,M8,96S1P,96,1,25,0,99.281,3.419,31.1,0.45169,99.281,100.0,0.973343,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C089,M8,96S1P,96,1,25,1800,99.281,3.309,32.0,0.45169,99.281,50.0,0.973343,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C089,M8,96S1P,96,1,25,3600,99.281,3.199,32.9,0.45169,99.281,0.0,0.973343,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C090,M8,96S1P,96,1,25,0,99.3467,3.4198,30.8,0.44947,99.3467,100.0,0.973988,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C090,M8,96S1P,96,1,25,1800,99.3467,3.3098,31.7,0.44947,99.3467,50.0,0.973988,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C090,M8,96S1P,96,1,25,3600,99.3467,3.1998,32.6,0.44947,99.3467,0.0,0.973988,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
C091,M8,96S1P,96,1,25,0,99.3058,3.4206,30.4,0.44857,99.3058,100.0,0.973587,102.0,pack-consistency-demo-derived,deterministic-engineering-pack-simulation,multi-cell-cycle-pack-demo
